Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Age],[Reporting Type],[Sex]
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","34","Southern Asia","2016","14.7","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","34","Southern Asia","2016","13.5","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","34","Southern Asia","2016","14.1","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","34","Southern Asia","2016","17.6","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","34","Southern Asia","2016","15.6","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","34","Southern Asia","2016","19.9","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","34","Southern Asia","2016","14.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","34","Southern Asia","2017","15.1","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","34","Southern Asia","2017","13.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","34","Southern Asia","2017","13.6","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","34","Southern Asia","2017","17.1","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","34","Southern Asia","2017","12.4","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","34","Southern Asia","2017","13.1","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","34","Southern Asia","2017","16.6","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","34","Southern Asia","2017","14.5","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","34","Southern Asia","2017","18.7","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2015","8.9","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2015","6.6","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2015","6.1","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2015","9.4","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2015","6.7","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2015","6.2","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2015","9.2","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2015","6.2","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2015","6.7","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2016","5.9","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2016","8.3","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2016","5.5","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2016","8.5","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2016","6.1","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2016","5.6","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2016","8.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2016","6.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2016","5.6","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2017","7.7","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2017","5.7","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2017","5.3","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2017","5.8","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2017","5.3","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2017","8.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2017","5.4","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2017","5.8","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","35","South-Eastern Asia","2017","8.2","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","51","Armenia","2015","1.4","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","51","Armenia","2015","1.1","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","51","Armenia","2015","1.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","51","Armenia","2015","1.4","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","51","Armenia","2015","0.9","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","51","Armenia","2015","2.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","51","Armenia","2015","0.7","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","51","Armenia","2015","0.9","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","51","Armenia","2015","2.8","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2015","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2015","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2015","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2015","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2015","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2015","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2015","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2015","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2015","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2016","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2016","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2016","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2016","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2016","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2016","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2016","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2016","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2016","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2017","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2017","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2017","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2017","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2017","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2017","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2017","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2017","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","53","Australia and New Zealand","2017","0.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2015","14.8","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2015","20.0","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2015","14.5","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2015","16.5","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2015","15.9","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2015","18.8","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2015","15.5","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","BOTHSEX"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2015","18.4","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2015","15.1","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2016","18.7","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2016","15.2","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2016","17.1","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","15-24","G","MALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2016","14.6","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","FEMALE"
"1","1.1","1.1.1","SI_POV_EMP1","Employed population below international poverty line, by sex and age (%)","62","Central and Southern Asia","2016","13.2","","ILO estimates, November 2017, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.","","M","PERCENT","25+","G","MALE"
